pos	علييك الله قفل ميتينك ❤
pos	طيار عراقي يسال برج المراقبة في سلطنة عمان عن نتيجة برشلونه و يونايتد شغف 😍
pos	علمهم تكفى حسبي الله عليهم 🙂
pos	🍀 وعن ذكر الله لا تغفلون لا إله إلا الله لا إله إلا الله لا إله إلا الله لا إله إلا الله لا إله إلا الله لا إله…
pos	كثير من جمهور #الاهلي يقول لي عطنا تشكيلة #الهلال نوصلها لمدربنا و لكني اقول لهم استميح العذر منكم فقد حاولت و ل…
pos	🦋 . . . . "فيني #قليل من الفرح وأغلب تفاصيلي زحام ما بين : #جرح , #معاتبة , #إحساس , وشوية #أرق .…
pos	#الاهلي_الهلال الحمدلله 💙 آه يا عمري يا الزعيم حضر كبرياء الهلال حضر عشاق الزعيم فحضرت كل الهيبة مبروو…
pos	أغنية تايلور سويفت #القوس مع غاري لايتبودي #الجوزاء 🎼
pos	🌅 تذكير مهم 🌅 . قال رسول الله ﷺ: لا يحافظ على صلاة الضحى إلا اواب ، وهي صلاة الأوابين (صحيح الجامع) .
pos	جنابو زاتو محتار " اتنين في يومين يجماعه" 😂
pos	اليوم ليلة جلد مدلل جدة وغدا جلد العالمي المزيف 😉 #الاتحاد #الهلال
pos	همسة .. مهما بدت لك الأمور مستحيلة .. تذكر قوله تعالى : ﴿كذلك قال ربك هو علي هين﴾. صباح التوكل على الله 🌸
pos	صباح ارخم يوم في الأسبوع يوم #السبت 🤣 #صباح_الخير
pos	اعتقد ان الكل وصل لمرحله الاستغناء الكل وصل للنضج اللي يخليك تعرف متى تكمل ومتى تنسحب ومادون ذلك يعتبر حماقه 🌚
pos	طيار عراقي يسال برج المراقبة في سلطنة عمان عن نتيجة برشلونه و يونايتد شغف 😍
pos	اللهم آمين 🌧 مششاء الله 😊 جلستكم تفتح النفس 👌🏻🌹
pos	الهلالي اللي متحزم بالاتحاد مثل النصراوي اللي متحزم بالأهلي اذا فاز الاتحاد انا مستعد اتبرع بنص ثروتي له 🙏
pos	يمرون البشر في صدري مرور الأنفاس وانت الوحيد اللي ثابت مثل قلبي 💞
pos	عشرات القتلي والجرحي في #طرابلس بعد هجوم ميلشيات حفتر.. العالم كله يدين ويطالب بايقاف الهجوم الا الخليج .. خايفين ت…
pos	من أمنيات الطفولة.. 💙
pos	سهل تكون نجم لكن صعب تكون حسين 💚
pos	قبطان ومافي كلام وانا اقول انته جايبها من وين 🤣
pos	سايبهالك يختي 😂 😂
pos	🎥 ملخص مباراة الأهلي : الهلال #الأهلي_الهلال #MBS
pos	و لعل الله يدبر لك شيئا يرضيك به شيئا يجعلك تسجد فرحا لحدوثه 💛
pos	صباح الخيير ☺️
pos	اللهم آمين تسلم 🌹
pos	ياريت تقرفينا كل يوم بقى 😂😂
pos	نفسي وهموت وابطل كسل ولكن مكسل ابطل كسل 😂
pos	صحيت من النوم لبست احمر وحطت احمر. وهيا مخنوقه ياحبة عيني داء السل اما يسلك 🚶🏻
pos	الباقيات الصالحات : 🌷 • سبحان الله .. • والحمد لله .. • ولا إله إلا الله .. • والله أكبر ..
pos	اللهم يا شافي يا معافي انزل عافيتك و شفاؤك على قلب امي و جسدها ❤ #ساعه_استجابه
pos	يقول عز وجل ( لقد خلقنا الإنسان في أحسن تقويم ) ويقول ( و لقد كرمنا بني آدم ) لايجوز بعض الصفات التي لا تليق على ال…
