neg	رحمه الله رحمه واسعه واسكنه فسيح جناته 😢
neg	راح فين كلامك الي كنتي بتقوليه 💔 رايكو في صوتي
neg	كلام اهلها انهم دخلوها مستشفى الامل لمدة شهر عشان اذا طلعت يقتلونها ويقولون انها مريضه نفسيا قتلت نفسها 'حسبي الله…
neg	ليش عم تسبنا يامخرف 😡
neg	#السعاده_دايما_هي اشتقت ل حديثك ، و كأني لم احادثك منذ سنين 💔
neg	الله يستر 💔 والله مو قادرة أتخيل سيناريو الخسارة
neg	حقيقي احس بشيء من الحزن لما اشوف اولاد او بنات متوسط وثانوي ويدخنون 😔
neg	من اول .. مو من الحين 🌚
neg	اشفيه صالح غيمه 😞
neg	بموت ضحك بتس لهم ثلاث سنوات عشان يحولون الناس لكيبوبرز اخر شي جات ليسا في ساعه وخلتهم كلهم كيبوبرز تاج راسنا 😭
neg	قبضوا امنجي في في نقطة تفتيش معاه مسدس و قيل مسدسين مافي اي هجوم حصل حركة بتاعت جري بدون سبب و خوف المهم الدوشكا ضر…
neg	القهوة الي كنت اسويها طلعت خطأ بس الطريقه الصح ما تنشرب 😭
neg	ما اقبل اعتذار زعلت خلاص 😏
neg	انا داريه ما منك رجا لكن باليز 😭
neg	اراجوز بضحك كل خلق الله ببكي بعيد عن عين صحابي عشان ملقاش ف عينهم شفقة ع حالي 💔 #أميرة_البيلى 💕
neg	✔️ الحلقة التاسعة والعشرون من السيرة النبوية في تغريدات 💥 هجرة النبي ﷺ إلى المدينة…
neg	: قبل رمضاان ..2019/1440 أنا اسف .. إذا زعلتك أنا اسف .. إذا جرحتك أنا اسف .. إذا ضايقتك أنا اسف .. إذا ظ…
neg	📚 بعض الأشياء في حياتنا زجاجية التكوين ☁ إذا أصيبت بخدش يصعب ترميمها.. ☁ أو إعادة المحاوله وإعطائها…
neg	يا نااس أبقوا الصمود هاانت ما فضل شي 😭
neg	أرجوكم ي فحول تعالو ازنو بشرفي زوجتي اللي يبيها ريتويت و يقول دخلني بسرعه محتاجه فحول خوال 💔…
neg	انتو مابتنموو كل راس ساعه بيان 😢 انا متابعاكم اسي تمت ساعه وكل ساعه بتنزلو بيان تنظيم يفوق الق…
neg	تقدر تحل مشكلتي ؟ 😢
neg	لا لا ما بغيناها كذا على هالاجواء الجميله 😫
neg	مشكله فيه ناس بتضيع حياتها فكدا حرفيا ومفكرين ان دا احسن وخير وبيفيدو ناس 💔
neg	FINALLY 😪 هلبا تفاصيل !! تعبت فيها بجد بس أعتقد النتيجة مرضية 😌🖤
neg	ابييهاا تكفون 💔
neg	😒 ع اساس تويتك
neg	لا .. يسموني في الفريق ملك السناقل .. ويش في مره من صوبكم 😏
neg	#الوطن_لايشرفه_الفاسدين كيس الشعلان تتهمنا بالعنصرية 😏
neg	اذا جاوبتي ممكن اتناقش معاك ولكن قاعدة تحوصين اكتفي وادعي الله ينتف الشر عنك نتفه بعيده ولا يقربه منك سلام ✋
neg	في حق نفسك .. لازم تكون عزيز النفس 💔
neg	لانه لايمشي كما يريدون •• اطلقو هاشتاق ( فساد احمد الفهد ) تبا لهذه العقول 🤐 ميماس الدمام 💚❤️
neg	"تلاتين سنة بترقص .. الليلة رقصتنا" أنا ببكي 😭 دي حلاوة شديدة باخ
neg	يوم لك ويوم عليك بكرا تجيك الاختبارات والكرف صدقق فصبرا جميلا 💔
neg	الالبوم بينفجر سعادة مثلي تماما 💔 #BLACKPINKxCoachella_D1
neg	نعم، ايه، يب، yes 🙈
neg	#المال_او_الحب هل أنت ب حاجه إلى رتويت حقيقي ✴️ وبشكل يومي لتغريداتك؟! 🔃 📍 أكثر من رتويت للتغريده الواحدة…
neg	شفيها معلقه على بوس الرجل 😭
neg	_ قال الرسول صلئ الله عليه وسلم :( من أصبح منكم آمنا في سربه، معافئ في جسده، عنده قوت يومه، فكانما حيزت له الدنيا ) فاللهم لك الحمد 💛
neg	💔 ليه يا حبيبتي ما بينا دايما سفر..!! ◽ دا البعد ذنب كبير لا يغتفر..!! ◽ ليه يا حبيبتي ما بينا دايما بحور..…
neg	هل أنت ب حاجه إلى رتويت حقيقي ✴️ وبشكل يومي لتغريداتك؟! 🔃 📍 أكثر من رتويت للتغريده الواحدة ✴️ وخلال ساعه…
neg	جتني ضيقه لما قريت مواعين 😭
neg	صباح الفل 🌹 صباح نادي 🍃 صباحكم جاي ع الهادي 💕 صباح مليان أمل وابتسام 😀 صباحكو…
neg	#محمد_عبده_جلسه_الرياض هل أنت ب حاجه إلى رتويت حقيقي ✴️ وبشكل يومي لتغريداتك؟! 🔃 📍 أكثر من رتويت للتغريده ا…
neg	#حسين_عبدالغني لا تعليق في حضرة المعلق الذي قال شيء مما بالقلب 💔
neg	#منبر_فلسطين هل تعلم ان أزعاج النائم اثناء نومه 😴 يؤدي الى استيقاضه 😌 معلومة جدا خطيرة 👌😯
neg	هذا شيء خالصين منه 😥
neg	هل أنت ب حاجه إلى رتويت حقيقي ✴️ وبشكل يومي لتغريداتك؟! 🔃 📍 أكثر من رتويت للتغريده الواحدة ✴️ وخلال ساعه…
neg	يعني متى برقد انا ؟ النوده ليش جي ماتستحي 💔
neg	ٲليس من العيب ان تحفظ كل الأغاني .. وتكرر نفس السورة في كل صلاة .. 💔
neg	لا اله الا الله، قعدتني اخر وحدة 😳
neg	صح لسانك .. 🥀
neg	*هذا هو الهلال إذن بكل بساطة : إنتظار هدايا من الحكم أو من الحظ : طرد لاعب الأهلي والتغافل عم طرد البريك اللي يستاه…
neg	✔️ الحلقة التاسعة والعشرون من السيرة النبوية في تغريدات 💥 هجرة النبي ﷺ إلى المدينة…
neg	الله يرحمك ويغفرليك ي فياض 💔 #الشهيد_المبطون_فياض #شهيد_اهمال_مستشفى_فضيل
neg	لماذا تدعي بانلفظ الوهابيه يطلقه اعدائكم لتشويه دينكم وابن باز يقول بانه لقب مشرف . يبد…
neg	احس الدنيا سآئلتن وش اللي ابيه من الحياة ويصير معي عكس تماما 💔
neg	(ما الي خلق أداوم و لا أشوف أوادم).. 😑
neg	التكنو.. عودتنا عالضعط والدراسة لدرجة انه لما تخلص امتحانات بتحس بفراغ كبيير 🤦‍♂️ 😣 منك لله يا تكنو 🙂
neg	لا تيأسوا إذا أخر الله ما تحبون!🌸 ولا تتأذوا من مرارة القدر 😣 ولا تحزنوا إذا أجبرتم على تعايش وضع قد يؤل…
neg	المرض اقوي من الكل 💔
neg	الهلال مظلوم 😢
neg	صباح الخير 😥
neg	⛔ حتيٰ وإن كان الطريق صعبا بعد إتخاذ القرار ⚠ لا تقف..ولا تيأس فالذي خلق الطريق الصعب ⚠ خلق بداخلك الق…
neg	الآرمي مبدعين 😰 ناويين يركبونها على كل انمي وهي تركب على كل انمي تجنن الأغنية🤧💕
neg	ذا من وين ارجعله حمان ؟ 🤔
neg	يالحب روح وعلمه اني اني حبيته وابيه :(
neg	هذا صوت رحمته.. فكيف بصوت عذابه 💔
neg	كلنا محتاجين كل فترة نتأسف لنفسنا بجد عن سوء إختياراتنا وعن العشم الى مكنش فى محله, وعن نظرتنا فى قرايب صحاب حبايب…
neg	💔 الجميع ليس حقيقي
neg	بطل !! وعع بعدين وش ذي لقافه ليه تركب معاهم وعع
neg	"تلاتين سنة بترقص .. الليلة رقصتنا" أنا ببكي 😭 دي حلاوة شديدة باخ
neg	يقول الليل ليس لي ذنب بما يحدث لكم في النهار وتحدثوني به ..ولكن بصمت وعلى وسادة 💔 #وش_يقول_الليل
neg	انا بقيت مرهقة نفسيا وجسديا اوي مبقتش عارفه اعافر في حاجه مبقتش قادره اكلم حد مبقتش عارفه اذاكر جوايا تراكمات بتخلي…
neg	سرع الايام 💔
neg	أتفق ✋ يسعد صباح كل نساء الأرض.. وسحقا لجميع رجال الأرض اللذين لا يحبون الخير لنا.. يسعد صباحك وكل أوقاتك ياصديقة القلب ❤️🌷🌹
neg	إن رحت وإلا جيت عندي طبيعي ماعدت الاول ياحبيبي وعفتك 💔 #شاعر_عتاب
neg	منو يجي الحين بروحي 🙈
neg	📬#رسالة :لكل مريض ، مهموم ، حزين، فقير ،يتيم، و.. #وقفة #تدبر قل يا عباد الذين آمنوا اتقوا ربك…
neg	ما حتبقي رئيس 🌚
neg	خرجها 😲 😲 لا يلدغ المؤمن من جحر مرتين 🌸 ❤ يسعدلي صباحك الجميل 🌸
neg	أحمد المطيري : عودة السيتي ضد توتنهام مرهونه بنتيجته ضد كريستال بالاس طلال العنزي : صعب جدا السيتي يجيب الثلاثيه…
neg	اشهد والله 😭
neg	باقي أحد ماراح حفلة عمرو دياب زيي؟! 😭
neg	مآ عۧاد لي خاطر اعاٱتب أي ٳاحد ، كلن ع راحتهہ وحي الله من : سأل. . 💔
neg	وكاالعاده زيت النخيل اسوأانواع الزيوت هوه الي دايم متواجد في التوزيعات على المحتاجين 😑
neg	رئيسين في يومين قالو الربيع العربي 😒 نحنا الكتاحه الأفريقية
neg	معقولة الكلام الكبير هذا يطلع من ناصر القصبي 😳 إللي مايعرف يجمع كلمتين على بعض في أي مقابلة تلفزيونية وتخلص المقابل…
neg	📬#رسالة :لكل مريض ، مهموم ، حزين، فقير ،يتيم، و.. #وقفة #تدبر قل يا عباد الذين آمنوا اتقوا ربك…
neg	الا دموعك فااهمه فااهمه 💔
neg	#ساعة_استجابه اسال الله العظيم ان يشل يد كل من يسعى في تشويه حسابي 😔 حسبي الله ونعم الوكيل فيه 👌
neg	لا حول ولا قوة الا بالله اللهم اغفر له وارحمه واسكنه الفردوس الاعلى من الجنة يارب العالمين 🙌💔 اتمنى من…
neg	شعور قاسي حينما تزور مكانك القديم الذي لم يعد مكانك الآن، حينما ترى أصدقائك القدامى الذين لم يعودو أصدقائك الآن ..…
neg	اختار مزه او تمساح 🤔
neg	انتي ياشموسه تسوي لي رتويت وبعد دقايق تشيليه جذيه تكسري خاطري 💔 فماتسوي من البدايه احسن 👩😭
neg	اقرف شي 😖
neg	أسرع رئيس يتنحى في التاريخ بعد ساعة من أداء اليمين 😂😂 عوض بن عوف يتنحى عن رئاسة المجلس العسكري في السودان.. وعب…
neg	احتقان وسخونه لاا مو وقتو 😩
neg	🧕🏻 الزوجة سيئة يقولون للزوج : ( تزوج عليها او طلقها ) لتتأدب 💀 الزوج سيء يقولون للزوجة : اصبري عشان العيال و ادع…
neg	يبقى كان ليه من اول بعد التعلق ؟!! 😒
neg	لو بعرفها كان رحتلها جراي وحكتلها احمد هارون بحبك 🌚 بس البقصدو بكلامي انك بتفكر بالكل !! لدرجة تحلم بفهد كمان!✋😂
neg	إستعيدوا روح الفةنله الحمراء فأنتم أبطال القاره السمراء 💔 #سته_مش_كتير #الأهلي #أفريقيا_يا_أهلي
neg	انا نفسي اهوي دماغي كده زيها وربنا تحس كده ان اختي عايشه ف كوكب الروقان 😏
neg	الله يرحم بابا يارب و الله اشتقت له 😔 #المقدم_عبدالرزاق_الملحم #مطر #ساعة_إجابة
neg	عندي ميتنج بعد ساعه في المنصوره ومقومتش من السرير ولا لبست وقاعده بسمع اغاني 😪😪😭 والنبي قلبي مقبوض مش عاوزه اروح 😑
